search_id,session_id,query,results_count,search_timestamp
search_003182,session_003182,chaussures sport,33,2025-10-08 08:50:12
search_003187,session_003187,cadeau anniversaire,80,2025-10-08 08:51:43
search_003189,session_003189,smartphone pas cher,99,2025-10-08 08:49:24
search_003190,session_003190,meuble salon,8,2025-10-08 08:49:21
search_003191,session_003191,jeux enfants,36,2025-10-08 08:50:59
search_003192,session_003192,meuble salon,58,2025-10-08 08:51:05
search_003193,session_003193,vêtement été,24,2025-10-08 08:48:59
search_003194,session_003194,décoration maison,63,2025-10-08 08:51:36
search_003198,session_003198,livre roman,8,2025-10-08 08:49:17
search_003199,session_003199,smartphone pas cher,84,2025-10-08 08:51:45
search_003200,session_003200,cadeau anniversaire,10,2025-10-08 08:49:34
search_003201,session_003201,équipement fitness,38,2025-10-08 08:51:31
search_003203,session_003203,livre roman,81,2025-10-08 08:50:24
search_003205,session_003205,ordinateur portable,69,2025-10-08 08:51:15
search_003206,session_003206,équipement fitness,47,2025-10-08 08:49:13
search_003208,session_003208,meuble salon,59,2025-10-08 08:49:54
search_003209,session_003209,chaussures sport,22,2025-10-08 08:51:49
search_003210,session_003210,ordinateur portable,47,2025-10-08 08:51:41
search_003211,session_003211,chaussures sport,39,2025-10-08 08:50:40
search_003212,session_003212,jeux enfants,31,2025-10-08 08:51:00
search_003214,session_003214,équipement fitness,69,2025-10-08 08:49:21
search_003215,session_003215,jeux enfants,57,2025-10-08 08:51:44
search_003216,session_003216,équipement fitness,56,2025-10-08 08:50:14
search_003217,session_003217,chaussures sport,8,2025-10-08 08:50:27
search_003218,session_003218,meuble salon,18,2025-10-08 08:50:32
search_003220,session_003220,smartphone pas cher,55,2025-10-08 08:50:31
search_003222,session_003222,ordinateur portable,54,2025-10-08 08:51:06
search_003224,session_003224,livre roman,77,2025-10-08 08:51:12
search_003227,session_003227,meuble salon,16,2025-10-08 08:50:16
search_003228,session_003228,smartphone pas cher,32,2025-10-08 08:48:57
search_003229,session_003229,smartphone pas cher,27,2025-10-08 08:50:57
search_003230,session_003230,décoration maison,65,2025-10-08 08:50:08
search_003231,session_003231,équipement fitness,32,2025-10-08 08:49:29
search_003232,session_003232,vêtement été,60,2025-10-08 08:50:24
search_003233,session_003233,ordinateur portable,69,2025-10-08 08:49:38
search_003235,session_003235,cosmétique bio,51,2025-10-08 08:50:50
search_003237,session_003237,jeux enfants,59,2025-10-08 08:50:56
search_003238,session_003238,équipement fitness,44,2025-10-08 08:51:27
search_003239,session_003239,équipement fitness,69,2025-10-08 08:49:28
search_003240,session_003240,ordinateur portable,99,2025-10-08 08:51:15
search_003242,session_003242,smartphone pas cher,94,2025-10-08 08:50:22
search_003244,session_003244,smartphone pas cher,53,2025-10-08 08:50:19
search_003245,session_003245,meuble salon,13,2025-10-08 08:48:56
search_003247,session_003247,vêtement été,63,2025-10-08 08:51:30
search_003248,session_003248,ordinateur portable,42,2025-10-08 08:49:22
search_003249,session_003249,équipement fitness,90,2025-10-08 08:49:33
search_003250,session_003250,livre roman,85,2025-10-08 08:49:43
search_003251,session_003251,cosmétique bio,12,2025-10-08 08:51:10
search_003253,session_003253,chaussures sport,96,2025-10-08 08:51:12
search_003254,session_003254,jeux enfants,84,2025-10-08 08:51:37
search_003255,session_003255,ordinateur portable,31,2025-10-08 08:51:39
search_003256,session_003256,jeux enfants,56,2025-10-08 08:51:30
search_003258,session_003258,smartphone pas cher,74,2025-10-08 08:51:11
search_003259,session_003259,décoration maison,53,2025-10-08 08:49:26
search_003262,session_003262,smartphone pas cher,99,2025-10-08 08:50:43
search_003263,session_003263,ordinateur portable,68,2025-10-08 08:51:15
search_003264,session_003264,vêtement été,56,2025-10-08 08:50:02
search_003266,session_003266,meuble salon,13,2025-10-08 08:50:06
search_003267,session_003267,meuble salon,51,2025-10-08 08:51:22
search_003269,session_003269,cosmétique bio,22,2025-10-08 08:51:18
search_003270,session_003270,ordinateur portable,84,2025-10-08 08:51:50
search_003271,session_003271,chaussures sport,27,2025-10-08 08:50:07
search_003272,session_003272,livre roman,83,2025-10-08 08:51:42
search_003275,session_003275,équipement fitness,49,2025-10-08 08:50:05
search_003276,session_003276,livre roman,66,2025-10-08 08:49:29
search_003277,session_003277,meuble salon,65,2025-10-08 08:49:29
search_003278,session_003278,livre roman,93,2025-10-08 08:51:03
search_003280,session_003280,cosmétique bio,32,2025-10-08 08:49:20
search_003281,session_003281,meuble salon,56,2025-10-08 08:50:34
search_003282,session_003282,équipement fitness,27,2025-10-08 08:51:05
search_003283,session_003283,ordinateur portable,98,2025-10-08 08:51:49
search_003284,session_003284,équipement fitness,90,2025-10-08 08:49:04
search_003285,session_003285,jeux enfants,95,2025-10-08 08:49:12
search_003286,session_003286,décoration maison,59,2025-10-08 08:50:34
search_003287,session_003287,cadeau anniversaire,27,2025-10-08 08:50:37
search_003288,session_003288,livre roman,40,2025-10-08 08:51:50
search_003290,session_003290,cosmétique bio,99,2025-10-08 08:51:36
search_003291,session_003291,chaussures sport,71,2025-10-08 08:50:20
search_003292,session_003292,cadeau anniversaire,92,2025-10-08 08:50:36
search_003293,session_003293,meuble salon,25,2025-10-08 08:51:15
search_003294,session_003294,ordinateur portable,19,2025-10-08 08:50:21
search_003295,session_003295,cadeau anniversaire,7,2025-10-08 08:49:23
search_003297,session_003297,ordinateur portable,93,2025-10-08 08:49:17
search_003298,session_003298,jeux enfants,46,2025-10-08 08:49:01
search_003299,session_003299,smartphone pas cher,57,2025-10-08 08:51:27
search_003300,session_003300,meuble salon,73,2025-10-08 08:51:46
search_003301,session_003301,smartphone pas cher,91,2025-10-08 08:49:15
search_003302,session_003302,équipement fitness,74,2025-10-08 08:51:18
search_003303,session_003303,cosmétique bio,19,2025-10-08 08:51:28
search_003304,session_003304,cosmétique bio,36,2025-10-08 08:49:29
search_003305,session_003305,équipement fitness,78,2025-10-08 08:49:47
search_003306,session_003306,livre roman,92,2025-10-08 08:50:18
search_003307,session_003307,équipement fitness,63,2025-10-08 08:49:15
search_003308,session_003308,livre roman,63,2025-10-08 08:50:12
search_003309,session_003309,équipement fitness,69,2025-10-08 08:51:27
search_003310,session_003310,vêtement été,39,2025-10-08 08:50:57
search_003311,session_003311,smartphone pas cher,83,2025-10-08 08:51:05
search_003312,session_003312,ordinateur portable,85,2025-10-08 08:50:55
search_003313,session_003313,cosmétique bio,41,2025-10-08 08:51:28
search_003316,session_003316,smartphone pas cher,23,2025-10-08 08:50:11
search_003317,session_003317,cosmétique bio,40,2025-10-08 08:51:05
search_003318,session_003318,livre roman,96,2025-10-08 08:50:46
search_003319,session_003319,vêtement été,79,2025-10-08 08:51:22
search_003320,session_003320,cadeau anniversaire,72,2025-10-08 08:51:41
search_003322,session_003322,vêtement été,86,2025-10-08 08:50:17
search_003323,session_003323,ordinateur portable,7,2025-10-08 08:51:27
search_003325,session_003325,décoration maison,67,2025-10-08 08:49:36
search_003327,session_003327,équipement fitness,27,2025-10-08 08:49:37
search_003328,session_003328,cadeau anniversaire,95,2025-10-08 08:50:02
search_003329,session_003329,équipement fitness,74,2025-10-08 08:50:52
search_003330,session_003330,cadeau anniversaire,60,2025-10-08 08:49:12
search_003331,session_003331,meuble salon,68,2025-10-08 08:50:24
search_003334,session_003334,équipement fitness,10,2025-10-08 08:50:54
search_003335,session_003335,jeux enfants,99,2025-10-08 08:50:00
search_003336,session_003336,livre roman,50,2025-10-08 08:50:19
search_003337,session_003337,vêtement été,54,2025-10-08 08:48:52
search_003342,session_003342,équipement fitness,71,2025-10-08 08:49:09
search_003343,session_003343,jeux enfants,75,2025-10-08 08:49:05
search_003344,session_003344,vêtement été,22,2025-10-08 08:49:50
search_003346,session_003346,ordinateur portable,45,2025-10-08 08:49:32
search_003347,session_003347,décoration maison,71,2025-10-08 08:50:26
search_003348,session_003348,meuble salon,43,2025-10-08 08:49:24
search_003349,session_003349,décoration maison,38,2025-10-08 08:50:13
search_003350,session_003350,équipement fitness,52,2025-10-08 08:51:22
search_003351,session_003351,livre roman,54,2025-10-08 08:49:53
search_003353,session_003353,équipement fitness,57,2025-10-08 08:51:45
search_003355,session_003355,vêtement été,50,2025-10-08 08:48:59
search_003357,session_003357,chaussures sport,30,2025-10-08 08:51:12
search_003358,session_003358,cosmétique bio,16,2025-10-08 08:49:37
search_003359,session_003359,livre roman,36,2025-10-08 08:50:26
search_003360,session_003360,chaussures sport,29,2025-10-08 08:49:29
search_003362,session_003362,équipement fitness,46,2025-10-08 08:50:08
search_003364,session_003364,meuble salon,92,2025-10-08 08:50:27
search_003365,session_003365,livre roman,52,2025-10-08 08:48:50
search_003366,session_003366,vêtement été,33,2025-10-08 08:50:04
search_003367,session_003367,ordinateur portable,26,2025-10-08 08:50:48
search_003368,session_003368,jeux enfants,63,2025-10-08 08:50:56
search_003370,session_003370,smartphone pas cher,52,2025-10-08 08:49:25
search_003371,session_003371,équipement fitness,50,2025-10-08 08:51:48
search_003372,session_003372,smartphone pas cher,25,2025-10-08 08:50:08
search_003373,session_003373,cosmétique bio,69,2025-10-08 08:49:41
search_003374,session_003374,livre roman,52,2025-10-08 08:50:01
search_003375,session_003375,meuble salon,21,2025-10-08 08:49:32
search_003376,session_003376,cadeau anniversaire,61,2025-10-08 08:48:54
search_003377,session_003377,décoration maison,42,2025-10-08 08:51:48
search_003381,session_003381,cosmétique bio,24,2025-10-08 08:49:59
search_003382,session_003382,ordinateur portable,99,2025-10-08 08:49:17
search_003383,session_003383,ordinateur portable,97,2025-10-08 08:51:11
search_003384,session_003384,cosmétique bio,37,2025-10-08 08:50:52
search_003385,session_003385,cadeau anniversaire,92,2025-10-08 08:49:22
search_003387,session_003387,chaussures sport,20,2025-10-08 08:50:27
search_003390,session_003390,décoration maison,43,2025-10-08 08:51:06
search_003391,session_003391,décoration maison,15,2025-10-08 08:50:54
search_003393,session_003393,équipement fitness,40,2025-10-08 08:49:41
search_003394,session_003394,jeux enfants,89,2025-10-08 08:50:11
search_003395,session_003395,décoration maison,73,2025-10-08 08:49:25
search_003397,session_003397,livre roman,94,2025-10-08 08:50:55
search_003398,session_003398,chaussures sport,36,2025-10-08 08:50:21
search_003399,session_003399,smartphone pas cher,93,2025-10-08 08:50:34
search_003400,session_003400,smartphone pas cher,10,2025-10-08 08:50:23
search_003402,session_003402,ordinateur portable,28,2025-10-08 08:49:09
search_003403,session_003403,meuble salon,47,2025-10-08 08:49:08
search_003404,session_003404,smartphone pas cher,85,2025-10-08 08:50:48
search_003405,session_003405,cadeau anniversaire,21,2025-10-08 08:51:36
search_003406,session_003406,équipement fitness,8,2025-10-08 08:51:45
search_003407,session_003407,ordinateur portable,50,2025-10-08 08:49:21
search_003408,session_003408,chaussures sport,52,2025-10-08 08:49:36
search_003410,session_003410,smartphone pas cher,57,2025-10-08 08:49:02
search_003411,session_003411,chaussures sport,78,2025-10-08 08:49:06
search_003412,session_003412,équipement fitness,7,2025-10-08 08:51:13
search_003413,session_003413,cosmétique bio,14,2025-10-08 08:49:51
search_003414,session_003414,ordinateur portable,16,2025-10-08 08:51:04
search_003415,session_003415,cadeau anniversaire,14,2025-10-08 08:49:58
search_003416,session_003416,meuble salon,68,2025-10-08 08:51:00
search_003417,session_003417,cadeau anniversaire,12,2025-10-08 08:51:48
search_003420,session_003420,décoration maison,33,2025-10-08 08:51:45
search_003421,session_003421,livre roman,85,2025-10-08 08:51:01
search_003422,session_003422,chaussures sport,38,2025-10-08 08:51:27
search_003423,session_003423,ordinateur portable,42,2025-10-08 08:50:17
search_003424,session_003424,ordinateur portable,67,2025-10-08 08:49:46
search_003425,session_003425,vêtement été,56,2025-10-08 08:50:02
search_003427,session_003427,chaussures sport,80,2025-10-08 08:50:11
search_003428,session_003428,livre roman,45,2025-10-08 08:51:12
search_003429,session_003429,vêtement été,52,2025-10-08 08:50:27
search_003430,session_003430,ordinateur portable,97,2025-10-08 08:49:13
search_003432,session_003432,cosmétique bio,39,2025-10-08 08:49:56
search_003433,session_003433,cadeau anniversaire,80,2025-10-08 08:48:51
search_003436,session_003436,cosmétique bio,63,2025-10-08 08:50:26
search_003437,session_003437,meuble salon,7,2025-10-08 08:51:00
search_003439,session_003439,chaussures sport,32,2025-10-08 08:50:54
search_003440,session_003440,cosmétique bio,87,2025-10-08 08:50:07
search_003442,session_003442,décoration maison,57,2025-10-08 08:49:54
search_003444,session_003444,smartphone pas cher,81,2025-10-08 08:49:27
search_003445,session_003445,décoration maison,91,2025-10-08 08:50:24
search_003446,session_003446,cosmétique bio,90,2025-10-08 08:49:09
search_003447,session_003447,cosmétique bio,50,2025-10-08 08:50:58
search_003448,session_003448,livre roman,74,2025-10-08 08:51:18
search_003450,session_003450,équipement fitness,46,2025-10-08 08:50:13
search_003451,session_003451,équipement fitness,70,2025-10-08 08:49:41
search_003453,session_003453,cadeau anniversaire,89,2025-10-08 08:49:03
search_003455,session_003455,vêtement été,31,2025-10-08 08:50:02
search_003456,session_003456,cadeau anniversaire,75,2025-10-08 08:51:20
search_003457,session_003457,décoration maison,45,2025-10-08 08:49:59
search_003459,session_003459,meuble salon,30,2025-10-08 08:50:03
search_003462,session_003462,chaussures sport,58,2025-10-08 08:50:02
search_003463,session_003463,cadeau anniversaire,65,2025-10-08 08:51:06
search_003467,session_003467,livre roman,43,2025-10-08 08:51:37
search_003469,session_003469,cadeau anniversaire,67,2025-10-08 08:49:38
search_003470,session_003470,ordinateur portable,47,2025-10-08 08:51:14
search_003472,session_003472,cosmétique bio,93,2025-10-08 08:50:01
search_003474,session_003474,ordinateur portable,44,2025-10-08 08:51:07
search_003476,session_003476,décoration maison,89,2025-10-08 08:49:28
search_003477,session_003477,smartphone pas cher,27,2025-10-08 08:49:19
search_003478,session_003478,équipement fitness,98,2025-10-08 08:51:45
search_003479,session_003479,cosmétique bio,44,2025-10-08 08:51:49
search_003480,session_003480,ordinateur portable,40,2025-10-08 08:50:55
search_003481,session_003481,jeux enfants,90,2025-10-08 08:50:15
search_003482,session_003482,décoration maison,24,2025-10-08 08:50:00
search_003483,session_003483,meuble salon,44,2025-10-08 08:51:01
